	_id	name	search_url
232	veupathdb_DS_c47a927f70	Aedes aegypti in the Black Sea	"https://www.google.com/search?q=""Aedes+aegypti+in+the+Black+Sea"""
233	veupathdb_DS_bc5b0b299e	Human ubiquitome during infection with 4 stages of Plasmodium	"https://www.google.com/search?q=""Human+ubiquitome+during+infection+with+4+stages+of+Plasmodium"""
234	IMMPORT_SDY1960	Gestational Dating by Urine Metabolic Profile at High Resolution Weekly Sampling Timepoints	"https://www.google.com/search?q=""Gestational+Dating+by+Urine+Metabolic+Profile+at+High+Resolution+Weekly+Sampling+Timepoints"""
235	IMMPORT_SDY1876	Large-scale placenta DNA methylation mega-analysis on fetal sex	"https://www.google.com/search?q=""Large-scale+placenta+DNA+methylation+mega-analysis+on+fetal+sex"""
236	VIVLI_c778dc91-c04c-4360-91c8-6884fa56f48d	Dataset from Clinical Islet Transplantation Consortium (CITC) {NCT00464555;NCT00434850;NCT00434811; NCT00468442;NCT00468117;NCT00468403;NCT01369082;NCT00789308}	"https://www.google.com/search?q=""Dataset+from+Clinical+Islet+Transplantation+Consortium+(CITC)+{NCT00464555;NCT00434850;NCT00434811;+NCT00468442;NCT00468117;NCT00468403;NCT01369082;NCT00789308}"""
237	veupathdb_DS_2059b80084	Comparative transcriptomes of virulent and avirulent T. cruzi (Non-Esmo aligned)	"https://www.google.com/search?q=""Comparative+transcriptomes+of+virulent+and+avirulent+T.+cruzi+(Non-Esmo+aligned)"""
238	IMMPORT_SDY13	Analysis of the Response of Subjects with Atopic Dermatitis to Oral Vitamin D3 by Measurement of Antimicrobial Peptide Expression in Skin and Saliva (CATH 03)	"https://www.google.com/search?q=""Analysis+of+the+Response+of+Subjects+with+Atopic+Dermatitis+to+Oral+Vitamin+D3+by+Measurement+of+Antimicrobial+Peptide+Expression+in+Skin+and+Saliva+(CATH+03)"""
239	veupathdb_DS_7975c06f90	<i>Anncaliia algerae</i> PRA109 Genome Sequence and Annotation	"https://www.google.com/search?q=""Anncaliia+algerae+PRA109+Genome+Sequence+and+Annotation"""
240	IMMPORT_SDY2132	The Huanan Seafood Wholesale Market in Wuhan was the early epicenter of the COVID-19 pandemic	"https://www.google.com/search?q=""The+Huanan+Seafood+Wholesale+Market+in+Wuhan+was+the+early+epicenter+of+the+COVID-19+pandemic"""
241	clinepidb_DS_d70aacce42	Jilinde Prospective Cohort	"https://www.google.com/search?q=""Jilinde+Prospective+Cohort"""
242	veupathdb_DS_833d16a0c8	Host response to early and mid-stage P. berghei liver infection	"https://www.google.com/search?q=""Host+response+to+early+and+mid-stage+P.+berghei+liver+infection"""
243	veupathdb_DS_8b3f023c86	<i>Plasmodium praefalciparum</i> strain G01 Genome Sequence and Annotation	"https://www.google.com/search?q=""Plasmodium+praefalciparum+strain+G01+Genome+Sequence+and+Annotation"""
244	IMMPORT_SDY1553	Strategies to Improve Long Term Islet Graft Survival (CIT-02) and Extended Follow Up after Islet Transplantation in Type 1 Diabetes (CIT-08)	"https://www.google.com/search?q=""Strategies+to+Improve+Long+Term+Islet+Graft+Survival+(CIT-02)+and+Extended+Follow+Up+after+Islet+Transplantation+in+Type+1+Diabetes+(CIT-08)"""
245	VDJ_TAZQRXHQ	omega	"https://www.google.com/search?q=""omega"""
246	veupathdb_DS_a127bb7b93	<i>Ordospora colligata</i> GB-EP-1 Genome Sequence and Annotation	"https://www.google.com/search?q=""Ordospora+colligata+GB-EP-1+Genome+Sequence+and+Annotation"""
